year,month,region,category,sub_category,product_name,total_sales,total_profit,quantity,actual_sales,forecast_sales,forecast_lower_ci,forecast_upper_ci
2015,5,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2.0574,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Binders,GBC Linen Binding Covers,18.588,-13.6312,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,-3.4272,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",24.588,-18.0312,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,62.8075,7,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,0.3024,6,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Fasteners,Ideal Clamps,8.04,2.9145,5,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696,31.7512,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Labels,Avery 490,47.36,17.76,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Labels,Avery 494,13.05,6.003,5,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Labels,Self-Adhesive Removable Labels,31.5,15.12,10,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Paper,Easy-staple paper,85.056,28.7064,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Paper,Xerox 1889,274.8,134.652,5,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Paper,Xerox 1897,7.968,2.8884,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Paper,Xerox 1912,37.94,18.2112,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Paper,Xerox 204,19.44,9.3312,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Paper,Xerox 219,45.36,21.7728,7,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,2.436,1,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,13.8915,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,76.752,-9.594,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,16.7886,1,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,51.968,-10.3936,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,160.623,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,21.714,5,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Storage,Portable Personal File Box,36.63,9.8901,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,16.124,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,7.1586,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,27.552,-0.3444,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.944,1014.9797,7,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Technology,Phones,Panasonic Kx-TS550,45.99,13.3371,1,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Technology,Phones,Plantronics MX500i Earset,128.85,3.8655,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,East,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,2.3997,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,14.2992,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",163.136,20.392,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Art,Newell 347,10.272,1.1556,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,10.794,6,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",48.81,23.9169,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,6.408,-4.9128,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,87.7443,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,4.4312,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,8.7906,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Paper,Xerox 1902,45.68,21.0128,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Paper,Xerox 1937,153.728,53.8048,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Paper,Xerox 1991,18.272,5.9384,1,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,4.6548,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,36.4704,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,167.944,50.3832,7,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,255.968,31.996,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,South,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04,58.38,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,41.9965,5,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,140.686,7,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Furniture,Chairs,Global Chrome Stack Chair,191.968,16.7972,7,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,81.2646,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Furniture,Chairs,Novimex Fabric Task Chair,97.568,-6.098,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,7.8936,1,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,34.4148,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88,106.5408,6,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Furniture,Furnishings,Ultra Door Push Plate,14.73,4.8609,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,13.7016,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728,84.5728,13,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Art,Newell 311,6.63,1.7901,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Art,Newell 317,8.82,2.5578,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Art,Newell 321,5.248,0.5904,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,5.193,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,62.91,5,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,19.194,-12.796,7,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Binders,GBC Linen Binding Covers,49.568,17.3488,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4.4138,1,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,8.7672,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,21.8736,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Binders,Prestige Round Ring Binders,14.592,4.9248,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Labels,Avery 476,8.26,3.7996,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,7.56,5,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,26.271,7,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,5.3214,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Paper,Xerox 1883,105.52,48.5392,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Paper,Xerox 1894,32.4,15.552,5,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Paper,Xerox 1953,25.68,11.556,6,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Paper,Xerox 1962,12.84,5.778,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,10.4496,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,61.389,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Storage,Pizazz Global Quick File,104.79,29.3412,7,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,140.5482,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,21.0288,6,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,55.896,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,10.518,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,-2.918,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,122.3856,4,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,334.4985,7,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Technology,Phones,Aastra 57i VoIP phone,775.728,58.1796,6,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,11.094,3,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,5,West,Technology,Phones,VTech DS6151,201.584,20.1584,2,30131.6865,26387.657495505853,10774.416603832373,40639.17905418274
2015,6,Central,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,-25.3764,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,-20.7306,9,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Furniture,Tables,Hon Rectangular Conference Tables,796.425,-525.6405,7,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,-393.602,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,-9.1648,8,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,-1.476,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,181.656,6,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.792,-9.5568,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Envelopes,Staple envelope,28.752,9.3444,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Labels,Avery 491,28.91,13.2986,7,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Labels,Avery File Folder Labels,4.608,1.6704,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Paper,Xerox 188,27.216,9.8658,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Paper,Xerox 1884,47.952,16.1838,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Paper,Xerox 1928,42.24,13.2,10,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Paper,Xerox 1981,10.56,4.752,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Paper,Xerox 1995,12.96,6.2208,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,6.8768,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,14.3075,5,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,0.7425,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,8.799,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,72.8946,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,83.9944,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Technology,Phones,Polycom SoundStation2 EX Conference phone,971.88,109.3365,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,Central,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,11.732,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,-376.6932,6,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1522.638,169.182,9,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882,1.3098,1,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,4.3296,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,1.7591,1,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,5.1072,6,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,11.9952,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,1.002,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Art,Newell 320,3.424,0.2996,1,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,3.8822,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Binders,Aluminum Screw Posts,18.312,-12.208,4,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,1143.891,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,456.588,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,13.428,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Envelopes,Peel & Seel Envelopes,6.208,2.1728,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,1.9926,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",24.96,11.232,4,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,15.6078,9,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",30.44,14.3068,4,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Paper,Xerox 1997,20.736,7.2576,4,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Paper,Xerox 1999,15.552,5.4432,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Paper,Xerox 200,25.92,9.072,5,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Paper,Xerox 211,31.104,10.8864,6,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",29.9,5.083,5,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,-17.6076,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,67.98,14.9556,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,91.9954,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,East,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98,33.495,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.136,56.2744,4,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,1123.92,-182.637,5,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,79.9056,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",173.208,45.4671,7,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Furniture,Furnishings,DAX Clear Channel Poster Frame,29.16,10.7892,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,9.3228,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",109.512,26.7696,6,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,15.764,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",140.75,42.225,5,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632,3.5784,4,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",60.768,7.596,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Art,Newell 31,24.78,6.9384,6,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Art,Newell 344,4.448,0.3336,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,21.0896,8,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,19.14,8.8044,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,6.129,-4.4946,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,74.691,1,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,GBC Recycled Regency Composition Covers,119.56,54.9976,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3.768,-3.14,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,69.1008,4,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,-42.8,5,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,-62.88,5,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,JM Magazine Binder,33.02,15.8496,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,-13.3936,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",36.26,16.6796,7,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,Vinyl Sectional Post Binders,113.1,56.55,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,-26.964,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,16.608,2,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,9.0,3.15,3,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Paper,Xerox 1951,173.488,54.215,7,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Paper,Xerox 1963,42.24,13.2,10,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Paper,Xerox 202,6.48,3.1104,1,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
2015,6,South,Office Supplies,Paper,Xerox 204,32.4,15.552,5,24797.292,31085.98808733731,17083.582890473685,44523.947557365995
